Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",11,23/11/2020,Loteria del Cauca,2325,4066,165,Secos
"2,020",12,28/12/2020,Loteria del Cauca,2330,4189,172,Secos
"2,020",12,21/12/2020,Loteria del Cauca,2329,9157,51,Secos
"2,020",12,7/12/2020,Loteria del Cauca,2327,5183,88,Secos
"2,020",12,14/12/2020,Loteria del Cauca,2328,9835,137,Secos
"2,020",1,13/01/2020,Loteria del Cauca,2287,1625,173,Secos
"2,020",1,8/01/2020,Loteria del Cauca,2286,882,97,Secos
"2,020",1,27/01/2020,Loteria del Cauca,2289,2016,82,Secos
"2,020",1,20/01/2020,Loteria del Cauca,2288,1390,23,Secos
"2,020",2,10/02/2020,Loteria del Cauca,2291,7809,160,Secos
"2,020",2,3/02/2020,Loteria del Cauca,2290,7099,154,Secos
"2,020",2,17/02/2020,Loteria del Cauca,2292,8973,118,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2295,8002,71,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2297,6256,34,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2293,7953,88,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2294,9183,183,Secos
"2,020",3,30/03/2020,Loteria del Cauca,2296,3075,139,Secos
"2,020",5,25/05/2020,Loteria del Cauca,2299,1642,74,Secos
"2,020",5,19/05/2020,Loteria del Cauca,2298,6425,21,Secos
"2,020",6,23/06/2020,Loteria del Cauca,2303,120,180,Secos
"2,020",6,30/06/2020,Loteria del Cauca,2304,2120,43,Secos
"2,020",6,8/06/2020,Loteria del Cauca,2301,5582,28,Secos
"2,020",6,1/06/2020,Loteria del Cauca,2300,3175,177,Secos
"2,020",6,16/06/2020,Loteria del Cauca,2302,3439,161,Secos
"2,020",7,26/07/2020,Loteria del Cauca,2308,998,71,Secos
"2,020",7,21/07/2020,Loteria del Cauca,2307,766,130,Secos
"2,020",7,5/07/2020,Loteria del Cauca,2305,8878,123,Secos
"2,020",7,13/07/2020,Loteria del Cauca,2306,4249,79,Secos
"2,020",8,18/08/2020,Loteria del Cauca,2311,2107,177,Secos
"2,020",8,24/08/2020,Loteria del Cauca,2312,2386,71,Secos
"2,020",8,3/08/2020,Loteria del Cauca,2309,3274,136,Secos
"2,020",8,31/08/2020,Loteria del Cauca,2313,9460,27,Secos
"2,020",8,10/08/2020,Loteria del Cauca,2310,3319,14,Secos
"2,020",9,8/09/2020,Loteria del Cauca,2314,6031,107,Secos
"2,020",9,28/09/2020,Loteria del Cauca,2317,8400,95,Secos
"2,020",9,14/09/2020,Loteria del Cauca,2315,3405,106,Secos
"2,020",9,21/09/2020,Loteria del Cauca,2316,4387,101,Secos
"2,020",10,13/10/2020,Loteria del Cauca,2319,1751,171,Secos
"2,020",10,21/10/2020,Loteria del Cauca,2320,4323,78,Secos
"2,020",10,26/10/2020,Loteria del Cauca,2321,7546,75,Secos
"2,020",10,4/10/2020,Loteria del Cauca,2318,3417,48,Secos
"2,020",11,3/11/2020,Loteria del Cauca,2322,8228,24,Secos
"2,020",11,12/11/2020,Loteria del Cauca,2323,7519,128,Secos
"2,020",11,17/11/2020,Loteria del Cauca,2324,2059,48,Secos
"2,020",11,23/11/2020,Loteria del Cauca,2325,486,47,Secos
"2,020",11,30/11/2020,Loteria del Cauca,2326,5621,48,Secos
"2,020",12,7/12/2020,Loteria del Cauca,2327,4585,21,Secos
"2,020",12,21/12/2020,Loteria del Cauca,2329,8855,24,Secos
"2,020",12,28/12/2020,Loteria del Cauca,2330,9390,11,Secos
"2,020",12,14/12/2020,Loteria del Cauca,2328,1478,127,Secos
"2,020",1,8/01/2020,Loteria del Cauca,2286,8837,0,Secos
