Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",8,10/08/2020,Loteria de Medellin,4534,4780,3,Secos
"2,020",8,24/08/2020,Loteria de Medellin,4536,2275,306,Secos
"2,020",8,10/08/2020,Loteria de Medellin,4534,2593,55,Secos
"2,020",9,7/09/2020,Loteria de Medellin,4538,552,243,Secos
"2,020",9,7/09/2020,Loteria de Medellin,4538,4953,332,Secos
"2,020",9,28/09/2020,Loteria de Medellin,4541,4126,77,Secos
"2,020",9,28/09/2020,Loteria de Medellin,4541,2063,143,Secos
"2,020",9,14/09/2020,Loteria de Medellin,4539,8102,284,Secos
"2,020",9,21/09/2020,Loteria de Medellin,4540,443,51,Secos
"2,020",9,14/09/2020,Loteria de Medellin,4539,6456,300,Secos
"2,020",9,21/09/2020,Loteria de Medellin,4540,6014,202,Secos
"2,020",10,13/10/2020,Loteria de Medellin,4543,2317,66,Secos
"2,020",10,26/10/2020,Loteria de Medellin,4545,1669,79,Secos
"2,020",10,4/10/2020,Loteria de Medellin,4542,6404,279,Secos
"2,020",10,13/10/2020,Loteria de Medellin,4543,9824,177,Secos
"2,020",10,19/10/2020,Loteria de Medellin,4544,9374,196,Secos
"2,020",10,26/10/2020,Loteria de Medellin,4545,3938,14,Secos
"2,020",10,19/10/2020,Loteria de Medellin,4544,8985,20,Secos
"2,020",10,4/10/2020,Loteria de Medellin,4542,141,155,Secos
"2,020",11,12/11/2020,Loteria de Medellin,4547,5826,235,Secos
"2,020",11,17/11/2020,Loteria de Medellin,4548,6889,329,Secos
"2,020",11,3/11/2020,Loteria de Medellin,4546,1217,173,Secos
"2,020",11,17/11/2020,Loteria de Medellin,4548,9451,305,Secos
"2,020",11,3/11/2020,Loteria de Medellin,4546,1622,28,Secos
"2,020",11,24/11/2020,Loteria de Medellin,4549,1816,272,Secos
"2,020",11,24/11/2020,Loteria de Medellin,4549,5527,92,Secos
"2,020",11,12/11/2020,Loteria de Medellin,4547,641,149,Secos
"2,020",12,3/12/2020,Loteria de Medellin,4550,5711,164,Secos
"2,020",12,7/12/2020,Loteria de Medellin,4551,5295,20,Secos
"2,020",12,21/12/2020,Loteria de Medellin,4553,9374,326,Secos
"2,020",12,3/12/2020,Loteria de Medellin,4550,9083,184,Secos
"2,020",12,21/12/2020,Loteria de Medellin,9,1024,218,Secos
"2,020",12,28/12/2020,Loteria de Medellin,4554,6254,35,Secos
"2,020",12,14/12/2020,Loteria de Medellin,4552,8940,133,Secos
"2,020",1,13/01/2020,Loteria de Medellin,4511,2278,80,Secos
"2,020",1,20/01/2020,Loteria de Medellin,4512,2251,108,Secos
"2,020",1,27/01/2020,Loteria de Medellin,4513,9008,127,Secos
"2,020",1,8/01/2020,Loteria de Medellin,4510,7810,125,Secos
"2,020",2,17/02/2020,Loteria de Medellin,4516,3856,123,Secos
"2,020",2,3/02/2020,Loteria de Medellin,4514,3850,181,Secos
"2,020",2,10/02/2020,Loteria de Medellin,4515,8114,339,Secos
"2,020",3,18/03/2020,Loteria de Medellin,4520,7705,12,Secos
"2,020",3,30/03/2020,Loteria de Medellin,4517,5453,339,Secos
"2,020",3,13/03/2020,Loteria de Medellin,4519,6345,24,Secos
"2,020",3,30/03/2020,Loteria de Medellin,4518,8083,199,Secos
"2,020",4,17/04/2020,Loteria de Medellin,4521,7693,0,Secos
"2,020",5,18/05/2020,Loteria de Medellin,4522,581,189,Secos
"2,020",5,25/05/2020,Loteria de Medellin,4523,9875,29,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,9662,261,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,6995,45,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,4098,83,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,5338,205,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,536,123,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,6911,103,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,8168,140,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,4744,56,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,1047,187,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,1176,80,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,5453,220,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,7109,166,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,194,330,Secos
"2,020",6,24/06/2020,Loteria de Medellin,4527,5844,335,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,7188,64,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,5475,333,Secos
"2,020",6,1/06/2020,Loteria de Medellin,4524,5179,87,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,4575,199,Secos
"2,020",6,16/06/2020,Loteria de Medellin,4526,1866,32,Secos
"2,020",6,6/06/2020,Loteria de Medellin,4525,3018,101,Secos
"2,020",7,26/07/2020,Loteria de Medellin,4532,9536,37,Secos
"2,020",7,13/07/2020,Loteria de Medellin,4530,36,165,Secos
"2,020",7,26/07/2020,Loteria de Medellin,4532,8651,52,Secos
"2,020",7,21/07/2020,Loteria de Medellin,4531,7524,123,Secos
"2,020",7,13/07/2020,Loteria de Medellin,4530,5627,313,Secos
"2,020",7,26/07/2020,Loteria de Medellin,4532,1850,284,Secos
"2,020",7,8/07/2020,Loteria de Medellin,4529,7520,76,Secos
"2,020",7,26/07/2020,Loteria de Medellin,4532,5052,57,Secos
"2,020",7,21/07/2020,Loteria de Medellin,4531,7815,330,Secos
