Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",8,10/08/2020,Loteria Santander,4769,1101,321,Otros
"2,020",8,10/08/2020,Loteria Santander,4769,7258,19,Otros
"2,020",8,10/08/2020,Loteria Santander,4769,6297,262,Otros
"2,020",8,10/08/2020,Loteria Santander,4769,2897,259,Otros
"2,020",8,10/08/2020,Loteria Santander,4769,1852,333,Otros
"2,020",8,10/08/2020,Loteria Santander,4769,2322,324,Otros
"2,020",8,10/08/2020,Loteria Santander,4769,305,224,Otros
"2,020",8,10/08/2020,Loteria Santander,4769,2306,0,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,2344,314,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,3284,264,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,4501,66,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,5043,233,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,561,289,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,1512,342,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,2566,15,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,5070,42,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,3989,154,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,9512,306,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,4595,318,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,2843,227,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,843,154,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,3839,141,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,9108,118,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,1639,6,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,2314,46,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,4010,154,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,7805,69,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,68,32,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,5233,87,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,9935,128,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,8461,21,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,3603,306,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,3982,7,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,4282,76,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,6762,295,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,2684,211,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,4785,9,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,9922,349,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,4590,217,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,1828,7,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,1209,273,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,4388,199,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,8322,307,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,4376,330,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,5481,127,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,4331,238,Otros
"2,020",12,21/12/2020,Loteria Santander,4788,9344,301,Otros
"2,020",12,28/12/2020,Loteria Santander,4789,2818,141,Otros
"2,020",1,20/01/2020,Loteria Santander,4747,1593,136,Secos
"2,020",1,27/01/2020,Loteria Santander,4748,4677,37,Secos
"2,020",1,4/01/2021,Loteria Santander,4790,3654,224,Secos
"2,020",1,8/01/2020,Loteria Santander,4745,3441,4,Secos
"2,020",1,13/01/2020,Loteria Santander,4746,7229,260,Secos
"2,020",2,10/02/2020,Loteria Santander,4750,688,248,Secos
"2,020",2,3/02/2020,Loteria Santander,4749,7796,282,Secos
"2,020",2,17/02/2020,Loteria Santander,4751,735,119,Secos
"2,020",3,17/03/2020,Loteria Santander,4755,157,121,Secos
"2,020",3,29/03/2020,Loteria Santander,4752,4648,271,Secos
"2,020",3,29/03/2020,Loteria Santander,4756,1779,141,Secos
"2,020",3,29/03/2020,Loteria Santander,4754,8965,53,Secos
"2,020",3,29/03/2020,Loteria Santander,4753,1867,34,Secos
"2,020",5,25/05/2020,Loteria Santander,4758,8552,1,Secos
"2,020",5,16/05/2020,Loteria Santander,4757,9266,344,Secos
"2,020",6,1/06/2020,Loteria Santander,4759,6542,270,Secos
"2,020",6,23/06/2020,Loteria Santander,4762,6308,202,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,4004,195,Secos
"2,020",6,16/06/2020,Loteria Santander,4761,8676,253,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,7200,252,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,2214,302,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,1556,101,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,29,181,Secos
"2,020",8,24/08/2020,Loteria Santander,4771,4490,122,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,4577,180,Secos
"2,020",8,1/08/2020,Loteria Santander,4768,7238,19,Secos
"2,020",8,31/08/2020,Loteria Santander,4772,2905,86,Secos
"2,020",9,21/09/2020,Loteria Santander,4775,1142,234,Secos
"2,020",9,28/09/2020,Loteria Santander,4776,1560,15,Secos
"2,020",9,7/09/2020,Loteria Santander,4773,6902,338,Secos
"2,020",9,14/09/2020,Loteria Santander,4774,952,115,Secos
"2,020",10,13/10/2020,Loteria Santander,4778,3013,132,Secos
"2,020",10,5/10/2020,Loteria Santander,4777,737,294,Secos
"2,020",10,19/10/2020,Loteria Santander,4779,9973,236,Secos
"2,020",10,26/10/2020,Loteria Santander,4780,978,272,Secos
"2,020",11,23/11/2020,Loteria Santander,4784,4329,320,Secos
"2,020",11,17/11/2020,Loteria Santander,4783,9732,214,Secos
"2,020",11,3/11/2020,Loteria Santander,4781,3626,189,Secos
"2,020",11,12/11/2020,Loteria Santander,4782,2600,37,Secos
"2,020",11,30/11/2020,Loteria Santander,4785,7008,300,Secos
"2,020",12,7/12/2020,Loteria Santander,4786,7061,62,Secos
"2,020",12,14/12/2020,Loteria Santander,4787,1199,18,Secos
"2,020",1,20/01/2020,Loteria Santander,4747,1061,57,Secos
"2,020",1,13/01/2020,Loteria Santander,4746,359,208,Secos
"2,020",1,8/01/2020,Loteria Santander,4745,8141,22,Secos
"2,020",1,8/01/2020,Loteria Santander,4745,3234,165,Secos
"2,020",1,20/01/2020,Loteria Santander,4747,8282,317,Secos
"2,020",1,27/01/2020,Loteria Santander,4748,95,81,Secos
"2,020",1,4/01/2021,Loteria Santander,4790,7780,6,Secos
"2,020",1,27/01/2020,Loteria Santander,4748,8439,347,Secos
"2,020",1,13/01/2020,Loteria Santander,4746,7039,90,Secos
"2,020",2,17/02/2020,Loteria Santander,4751,5227,312,Secos
"2,020",2,10/02/2020,Loteria Santander,4750,6695,330,Secos
"2,020",2,17/02/2020,Loteria Santander,4751,4137,294,Secos
"2,020",2,10/02/2020,Loteria Santander,4750,7833,193,Secos
"2,020",2,3/02/2020,Loteria Santander,4749,6765,269,Secos
"2,020",2,3/02/2020,Loteria Santander,4749,7812,47,Secos
"2,020",3,17/03/2020,Loteria Santander,4755,1341,186,Secos
"2,020",3,17/03/2020,Loteria Santander,4755,7019,330,Secos
"2,020",3,29/03/2020,Loteria Santander,4756,4563,211,Secos
"2,020",3,29/03/2020,Loteria Santander,4754,5675,66,Secos
"2,020",3,29/03/2020,Loteria Santander,4752,7962,79,Secos
"2,020",3,29/03/2020,Loteria Santander,4756,9030,303,Secos
"2,020",3,29/03/2020,Loteria Santander,4753,6704,18,Secos
"2,020",3,29/03/2020,Loteria Santander,4753,1114,262,Secos
"2,020",3,29/03/2020,Loteria Santander,4754,2489,94,Secos
"2,020",3,29/03/2020,Loteria Santander,4752,9424,93,Secos
"2,020",5,25/05/2020,Loteria Santander,4758,7953,285,Secos
"2,020",5,16/05/2020,Loteria Santander,4757,9439,318,Secos
"2,020",5,16/05/2020,Loteria Santander,4757,5763,143,Secos
"2,020",5,25/05/2020,Loteria Santander,4758,9745,310,Secos
"2,020",6,23/06/2020,Loteria Santander,4762,1188,171,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,6601,127,Secos
"2,020",6,16/06/2020,Loteria Santander,4761,9866,144,Secos
"2,020",6,1/06/2020,Loteria Santander,4759,2845,3,Secos
"2,020",7,21/07/2020,Loteria Santander,4766,4146,91,Secos
"2,020",7,25/07/2020,Loteria Santander,4767,3284,321,Secos
"2,020",7,5/07/2020,Loteria Santander,4764,3966,263,Secos
"2,020",7,13/07/2020,Loteria Santander,4765,3899,147,Secos
"2,020",8,18/08/2020,Loteria Santander,4770,1486,30,Secos
"2,020",8,24/08/2020,Loteria Santander,4771,6916,12,Secos
"2,020",8,1/08/2020,Loteria Santander,4768,5927,235,Secos
"2,020",8,31/08/2020,Loteria Santander,4772,6885,314,Secos
"2,020",9,21/09/2020,Loteria Santander,4775,6360,7,Secos
"2,020",9,14/09/2020,Loteria Santander,4774,2658,187,Secos
"2,020",9,28/09/2020,Loteria Santander,4776,4740,340,Secos
"2,020",9,7/09/2020,Loteria Santander,4773,1408,341,Secos
"2,020",10,5/10/2020,Loteria Santander,4777,9725,298,Secos
"2,020",10,13/10/2020,Loteria Santander,4778,4342,146,Secos
"2,020",10,19/10/2020,Loteria Santander,4779,8087,45,Secos
"2,020",10,26/10/2020,Loteria Santander,4780,2464,86,Secos
"2,020",11,23/11/2020,Loteria Santander,4784,241,9,Secos
"2,020",11,30/11/2020,Loteria Santander,4785,3545,21,Secos
"2,020",11,3/11/2020,Loteria Santander,4781,8018,202,Secos
"2,020",11,17/11/2020,Loteria Santander,4783,4035,337,Secos
"2,020",11,12/11/2020,Loteria Santander,4782,667,183,Secos
"2,020",12,7/12/2020,Loteria Santander,4786,319,73,Secos
"2,020",12,14/12/2020,Loteria Santander,4787,8572,196,Secos
"2,020",1,13/01/2020,Loteria Santander,4746,2673,219,Secos
"2,020",1,4/01/2021,Loteria Santander,4790,670,175,Secos
"2,020",1,4/01/2021,Loteria Santander,4790,4764,24,Secos
"2,020",1,4/01/2021,Loteria Santander,4790,4111,208,Secos
"2,020",1,8/01/2020,Loteria Santander,4745,7674,224,Secos
"2,020",1,4/01/2021,Loteria Santander,4790,6405,235,Secos
"2,020",1,4/01/2021,Loteria Santander,4790,3316,159,Secos
"2,020",1,27/01/2020,Loteria Santander,4748,5003,234,Secos
"2,020",1,20/01/2020,Loteria Santander,4747,8855,100,Secos
"2,020",2,10/02/2020,Loteria Santander,4750,4769,194,Secos
"2,020",2,3/02/2020,Loteria Santander,4749,7005,15,Secos
"2,020",2,17/02/2020,Loteria Santander,4751,9740,144,Secos
"2,020",3,29/03/2020,Loteria Santander,4752,4851,80,Secos
"2,020",3,17/03/2020,Loteria Santander,4755,6033,140,Secos
"2,020",3,29/03/2020,Loteria Santander,4753,2909,347,Secos
"2,020",3,29/03/2020,Loteria Santander,4754,2766,315,Secos
"2,020",3,29/03/2020,Loteria Santander,4756,4518,118,Secos
"2,020",5,25/05/2020,Loteria Santander,4758,7560,331,Secos
"2,020",5,16/05/2020,Loteria Santander,4757,205,12,Secos
"2,020",6,23/06/2020,Loteria Santander,4762,2316,100,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,8589,328,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,7525,198,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,2273,44,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,5570,296,Secos
"2,020",6,23/06/2020,Loteria Santander,4762,486,78,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,7943,243,Secos
"2,020",6,23/06/2020,Loteria Santander,4762,918,46,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,7156,328,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,9525,54,Secos
"2,020",6,16/06/2020,Loteria Santander,4761,6080,55,Secos
"2,020",6,1/06/2020,Loteria Santander,4759,4750,60,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,8141,217,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,9151,211,Secos
"2,020",6,1/06/2020,Loteria Santander,4759,6744,270,Secos
"2,020",6,1/06/2020,Loteria Santander,4759,8152,133,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,163,236,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,7261,205,Secos
"2,020",6,16/06/2020,Loteria Santander,4761,4095,107,Secos
"2,020",6,23/06/2020,Loteria Santander,4762,8050,87,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,2110,290,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,3233,328,Secos
"2,020",6,16/06/2020,Loteria Santander,4761,9788,173,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,3677,120,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,8528,273,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,1502,259,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,2517,243,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,3669,131,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,2719,274,Secos
"2,020",6,30/06/2020,Loteria Santander,4763,8195,20,Secos
"2,020",6,23/06/2020,Loteria Santander,4762,8739,287,Secos
