Año del Sorteo,Mes del Sorteo,Fecha del Sorteo,Lotería,Número del Sorteo,Numero billete ganador,Numero serie ganadora,Tipo de Premio
"2,020",9,30/09/2020,Loteria del Huila,4462,9356,44,Secos
"2,020",10,14/10/2020,Loteria del Huila,4464,6086,66,Secos
"2,020",10,7/10/2020,Loteria del Huila,4463,6364,128,Secos
"2,020",10,21/10/2020,Loteria del Huila,4465,2683,108,Secos
"2,020",10,28/10/2020,Loteria del Huila,4466,9537,128,Secos
"2,020",11,26/11/2020,Loteria del Huila,4470,7676,71,Secos
"2,020",11,4/11/2020,Loteria del Huila,4467,1986,58,Secos
"2,020",11,18/11/2020,Loteria del Huila,4469,3900,84,Secos
"2,020",11,12/11/2020,Loteria del Huila,4468,1520,1,Secos
"2,020",12,8/12/2020,Loteria del Huila,4472,1709,62,Secos
"2,020",12,2/12/2020,Loteria del Huila,4471,8598,54,Secos
"2,020",12,16/12/2020,Loteria del Huila,4473,502,48,Secos
"2,020",12,23/12/2020,Loteria del Huila,4474,2890,114,Secos
"2,020",12,30/12/2020,Loteria del Huila,4475,2038,114,Secos
"2,020",1,22/01/2020,Loteria del Huila,4433,206,29,Secos
"2,020",1,8/01/2020,Loteria del Huila,4431,34,41,Secos
"2,020",1,29/01/2020,Loteria del Huila,4434,4798,26,Secos
"2,020",1,15/01/2020,Loteria del Huila,4432,6632,22,Secos
"2,020",2,19/02/2020,Loteria del Huila,4437,4797,49,Secos
"2,020",2,27/02/2020,Loteria del Huila,4438,2811,75,Secos
"2,020",2,5/02/2020,Loteria del Huila,4435,4835,21,Secos
"2,020",2,12/02/2020,Loteria del Huila,4436,7254,86,Secos
"2,020",3,13/03/2020,Loteria del Huila,4440,5951,118,Secos
"2,020",3,27/03/2020,Loteria del Huila,4439,3968,48,Secos
"2,020",4,15/04/2020,Loteria del Huila,4441,3853,114,Secos
"2,020",5,13/05/2020,Loteria del Huila,4442,7053,97,Secos
"2,020",5,20/05/2020,Loteria del Huila,4443,8689,28,Secos
"2,020",5,27/05/2020,Loteria del Huila,4444,2588,69,Secos
"2,020",6,10/06/2020,Loteria del Huila,4446,5420,111,Secos
"2,020",6,3/06/2020,Loteria del Huila,4445,7600,56,Secos
